"EdgeBetweenness","interaction","name","Nro Llamadas","selected","shared interaction","shared name"
"2374625.816372588","interacts with","475 (interacts with) 3","7","false","interacts with","475 (interacts with) 3"
"6277671.215974385","interacts with","475 (interacts with) 273","7","false","interacts with","475 (interacts with) 273"
"3249747.854539878","interacts with","475 (interacts with) 210","7","false","interacts with","475 (interacts with) 210"
"4401433.083024159","interacts with","246 (interacts with) 461","4","false","interacts with","246 (interacts with) 461"
"4298852.77473362","interacts with","246 (interacts with) 465","4","false","interacts with","246 (interacts with) 465"
"543997.1111111073","interacts with","246 (interacts with) 2949","4","false","interacts with","246 (interacts with) 2949"
"154056.10119047493","interacts with","246 (interacts with) 87","4","false","interacts with","246 (interacts with) 87"
"1784852.064767533","interacts with","317 (interacts with) 493","5","false","interacts with","317 (interacts with) 493"
"3731082.6445302055","interacts with","317 (interacts with) 200","5","false","interacts with","317 (interacts with) 200"
"1908042.4273640488","interacts with","317 (interacts with) 387","5","false","interacts with","317 (interacts with) 387"
"799241.2679043385","interacts with","317 (interacts with) 356","5","false","interacts with","317 (interacts with) 356"
"1334265.6894968194","interacts with","317 (interacts with) 392","5","false","interacts with","317 (interacts with) 392"
"2002572.2334859662","interacts with","245 (interacts with) 317","5","false","interacts with","245 (interacts with) 317"
"1230492.5751364864","interacts with","245 (interacts with) 86","5","false","interacts with","245 (interacts with) 86"
"1589736.3263310909","interacts with","245 (interacts with) 397","5","false","interacts with","245 (interacts with) 397"
"5046442.988205014","interacts with","245 (interacts with) 196","5","false","interacts with","245 (interacts with) 196"
"1712589.51125358","interacts with","245 (interacts with) 362","5","false","interacts with","245 (interacts with) 362"
"2352576.4204542823","interacts with","472 (interacts with) 382","8","false","interacts with","472 (interacts with) 382"
"401936.2328005361","interacts with","472 (interacts with) 90","8","false","interacts with","472 (interacts with) 90"
"2690204.856808672","interacts with","472 (interacts with) 384","8","false","interacts with","472 (interacts with) 384"
"1355194.0","interacts with","472 (interacts with) 3190","8","false","interacts with","472 (interacts with) 3190"
"1608272.6470448123","interacts with","472 (interacts with) 154","8","false","interacts with","472 (interacts with) 154"
"785241.4689811441","interacts with","472 (interacts with) 102","8","false","interacts with","472 (interacts with) 102"
"2943360.0","interacts with","472 (interacts with) 15","8","false","interacts with","472 (interacts with) 15"
"1588166.0","interacts with","472 (interacts with) 2649","8","false","interacts with","472 (interacts with) 2649"
"1823411.2676077397","interacts with","243 (interacts with) 187","5","false","interacts with","243 (interacts with) 187"
"4372276.782422795","interacts with","243 (interacts with) 427","5","false","interacts with","243 (interacts with) 427"
"185963.77820512987","interacts with","243 (interacts with) 3225","5","false","interacts with","243 (interacts with) 3225"
"555325.7333333283","interacts with","243 (interacts with) 2847","5","false","interacts with","243 (interacts with) 2847"
"1677751.9140132365","interacts with","243 (interacts with) 472","5","false","interacts with","243 (interacts with) 472"
"1588166.0","interacts with","284 (interacts with) 2224","7","false","interacts with","284 (interacts with) 2224"
"1721096.7194776975","interacts with","284 (interacts with) 201","7","false","interacts with","284 (interacts with) 201"
"1229756.832161129","interacts with","284 (interacts with) 287","7","false","interacts with","284 (interacts with) 287"
"2008509.1548444966","interacts with","284 (interacts with) 316","7","false","interacts with","284 (interacts with) 316"
"1294229.5202815628","interacts with","284 (interacts with) 381","7","false","interacts with","284 (interacts with) 381"
"1294229.5202815628","interacts with","284 (interacts with) 381","7","false","interacts with","284 (interacts with) 381"
"933918.42023808","interacts with","284 (interacts with) 2217","7","false","interacts with","284 (interacts with) 2217"
"702395.1444433039","interacts with","324 (interacts with) 298","4","false","interacts with","324 (interacts with) 298"
"1355194.0","interacts with","324 (interacts with) 2482","4","false","interacts with","324 (interacts with) 2482"
"2029052.3079326365","interacts with","324 (interacts with) 490","4","false","interacts with","324 (interacts with) 490"
"1029364.0737776173","interacts with","324 (interacts with) 215","4","false","interacts with","324 (interacts with) 215"
"969019.2077439063","interacts with","461 (interacts with) 168","9","false","interacts with","461 (interacts with) 168"
"177304.75079365427","interacts with","461 (interacts with) 129","9","false","interacts with","461 (interacts with) 129"
"2866664.7385463514","interacts with","461 (interacts with) 456","9","false","interacts with","461 (interacts with) 456"
"1993719.2874671284","interacts with","461 (interacts with) 491","9","false","interacts with","461 (interacts with) 491"
"362727.1715134545","interacts with","461 (interacts with) 2240","9","false","interacts with","461 (interacts with) 2240"
"945817.5365300167","interacts with","461 (interacts with) 249","9","false","interacts with","461 (interacts with) 249"
"527792.7893600003","interacts with","461 (interacts with) 26","9","false","interacts with","461 (interacts with) 26"
"724780.0200216656","interacts with","461 (interacts with) 299","9","false","interacts with","461 (interacts with) 299"
"282942.5282051357","interacts with","461 (interacts with) 85","9","false","interacts with","461 (interacts with) 85"
"1588166.0","interacts with","369 (interacts with) 2027","5","false","interacts with","369 (interacts with) 2027"
"57820.06818181994","interacts with","369 (interacts with) 132","5","false","interacts with","369 (interacts with) 132"
"1423910.689682575","interacts with","369 (interacts with) 2554","5","false","interacts with","369 (interacts with) 2554"
"1588166.0","interacts with","369 (interacts with) 3383","5","false","interacts with","369 (interacts with) 3383"
"2233147.322871544","interacts with","369 (interacts with) 244","5","false","interacts with","369 (interacts with) 244"
"1588166.0","interacts with","238 (interacts with) 2336","5","false","interacts with","238 (interacts with) 2336"
"152684.92380952515","interacts with","238 (interacts with) 87","5","false","interacts with","238 (interacts with) 87"
"416997.95079364517","interacts with","238 (interacts with) 369","5","false","interacts with","238 (interacts with) 369"
"1284458.6608669073","interacts with","238 (interacts with) 69","5","false","interacts with","238 (interacts with) 69"
"4028594.960441489","interacts with","238 (interacts with) 493","5","false","interacts with","238 (interacts with) 493"
"1399261.2281801614","interacts with","237 (interacts with) 99","6","false","interacts with","237 (interacts with) 99"
"6166943.839836261","interacts with","237 (interacts with) 311","6","false","interacts with","237 (interacts with) 311"
"5934889.09574025","interacts with","237 (interacts with) 483","6","false","interacts with","237 (interacts with) 483"
"1588166.0","interacts with","237 (interacts with) 3476","6","false","interacts with","237 (interacts with) 3476"
"2085612.63785831","interacts with","237 (interacts with) 306","6","false","interacts with","237 (interacts with) 306"
"2575967.926054372","interacts with","237 (interacts with) 327","6","false","interacts with","237 (interacts with) 327"
"0.0","interacts with","407 (interacts with) 407","9","false","interacts with","407 (interacts with) 407"
"1355194.0","interacts with","407 (interacts with) 2031","9","false","interacts with","407 (interacts with) 2031"
"1030923.3537403905","interacts with","407 (interacts with) 261","9","false","interacts with","407 (interacts with) 261"
"3393859.9751982987","interacts with","407 (interacts with) 164","9","false","interacts with","407 (interacts with) 164"
"6713635.071044599","interacts with","407 (interacts with) 184","9","false","interacts with","407 (interacts with) 184"
"1588166.0","interacts with","407 (interacts with) 2427","9","false","interacts with","407 (interacts with) 2427"
"8179940.240919459","interacts with","407 (interacts with) 489","9","false","interacts with","407 (interacts with) 489"
"6476957.800574366","interacts with","407 (interacts with) 313","9","false","interacts with","407 (interacts with) 313"
"1183333.031190054","interacts with","407 (interacts with) 107","9","false","interacts with","407 (interacts with) 107"
